"GROUP_ID"	"Book"	"QUOTE_TRANSCRIPTION"	"start"	"end"	"Date (earliest)"	"Date (display)"	"Date (latest)"	"LIST"	"PERSON"	"Uncertain Book"	"Uncertain date"	"Agent (by hand of)"	"Uncertain Person"	"Partial"
"5d7bc46c-ee3d-4814-9281-92bf03ba7fcd"	"Tiberius BXIII"	"John Selden, 1638 (155.3: this, Jul. BXIII, Tib. C.III, Nero D.VIII, Vit. C.X, EV, VII, Dom. I, V, Cleo. D.V or Faust. C.IV)."	"547"	"691"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Tiberius BXIII, Julius BXIII, Tiberius C.III, Nero D.VIII, Vitellius C.X, EV, VII, Dom. I, V, Cleopatra D.V | Faust. C.IV"	""	""	""	""
"5da7b53d-3f1d-4bc9-bd63-0dce5d50db85"	"Tiberius CV"	"Povey, by 1631 (113.24: ? this. The words ‘some other things’ in the description in 113.24 (*...manye treatises of Roger Bacon and some other things. . ”) do not entirely fit the cartulary material, art. 4, in the manuscript. When artt. 1-3 were in Dee's possession they were bound in with four further articles, since lost: see Roberts & Watson, Dee, M26. It is therefore possible that the whole of Dee's original volume came to Cotton but that the missing articles were removed - perhaps at the time of the loan to Povey or by Povey himself - to be replaced by Povey’s gift of the cartulary leaves.)"	"335"	"1072"	""	"1631"	"1631"	"113.24"	"Povey"	"Tiberius Cv"	""	""	""	"It is therefore possible that the whole of Dee's original volume came to Cotton but that the missing articles were removed - perhaps at the time of the loan to Povey or by Povey himself - to be replaced by Povey’s gift of the cartulary leaves."
"5db50433-75db-4c85-8f14-63794cee2b83"	"Nero AVII"	"Patrick Young, c.1616 (49.4)"	"234"	"262"	"1615"	"1616"	"1617"	"49.4"	"Patrick Young"	""	""	""	""	""
"5de4545e-3782-45e3-b551-047588a596ad"	"Julius DVI"	"Arthur Agarde, 1612-15 (71.25, 77.17: ? this)"	"184"	"229"	"1612"	"1613"	"1615"	""	"Arthur Agarde"	""	""	""	""	""
"5dfec576-4b65-4525-8a90-1e1c222b227d"	"Cleopatra FIII"	"John Selden, €.1638 (163.1)."	"150"	"195"	"1637"	"1638"	"1639"	"(163.1)"	"John Selden"	""	""	""	""	""
"5e3520ae-43a2-4f64-929a-14d18dc60225"	"Caligula EIV"	"of part of this + D.XII) Edward Herbert, 1636 (117.3 and 119.7)."	"452"	"519"	"1636"	"1636"	"1636"	"117.3 and 119.7"	"Edward Herbert"	""	""	""	""	"of part of this + D.XII"
"5e667236-4972-40d9-b4a5-32d343d1666e"	"Tiberius CVII"	"Henry Howard, ¢.1612 (21.11, 52.6: this or Claud. E.III)"	"793"	"849"	"1611"	"1612"	"1613"	"21.11, 52.6"	"Henry Howard"	"Tiberius CVII | Claud. E.III"	""	""	""	""
"5ebb021a-12e7-4447-bf27-06fb6e393bac"	"Faustina BV"	"Arthur Agarde"	"531"	"543"	"1612"	"1613"	"1615"	"18.4, 71.13, 77.7"	"Arthur Agarde"	""	""	""	""	""
"5ec18e10-8a5a-4259-a371-a8a68ab891b8"	"Vespasian DVI"	"? James Ussher, 1641 (221.2)"	"310"	"337"	"1641"	"1641"	"1641"	"221.2"	"James Ussher"	""	""	""	"?"	""
"5ee664d6-a702-4073-b380-7a3dd3e41ce3"	"Titus AII"	"James Ussher"	"999"	"1010"	"1625"	"1625"	"1625"	""	"James Ussher"	""	""	""	""	""
"5f02bc8f-9cdb-4b3e-8b78-bd7e9736f619"	"Claudius DVII"	"Lord William Howard, 1621 (2.57)."	"285"	"317"	"1621"	"1621"	"1621"	"2.57"	"Lord William Howard"	""	""	""	""	""
"5f48e067-5535-4f5e-ae56-50f28446a449"	"Nero CV"	"Richard Bancroft, 1607-10, by hand of Zachariah Pasfeild (30.1)"	"970"	"1046"	"1607"	"1608"	"1610"	"30.1"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"5f559470-46aa-483a-b232-0e7235c83bd2"	"Augustus I.II32"	"John Harington, ¢.1610-12 (43.1: ? including this)."	"853"	"903"	"1610"	"1611"	"1612"	"43.1:"	"John Harington"	""	""	""	""	""
"600c3d7c-8879-40d8-bf7f-260639a14275"	"Galba BIII"	"Bulstrode Whitelocke,"	"324"	"344"	"1652"	"1652"	"1652"	"231.3"	"Bulstrode Whitelocke"	""	""	""	""	""
"603d5eff-8df2-4123-be5a-7afd12ebb022"	"Vitellius CVIII"	"William Dugdale"	"436"	"451"	"1653"	"1653"	"1653"	"(244.1)"	"William Dugdale"	""	""	""	""	""
"60c1e86c-79b5-4c6f-804e-cc0d79919ae4"	"Otho AXVII"	"Agarde"	"331"	"336"	"1612"	"1613"	"1615"	"71.15"	"Arthur Agarde"	""	""	""	""	""
"60c23261-e810-4715-bcb1-b6459561c38f"	"Caligula AXII"	"Mr Morgan"	"1062"	"1070"	"1616"	"1616"	"1616"	"109.1"	"Mr Morgan"	""	""	""	""	""
"6103a51d-53bf-4ed3-a252-6bc479717b3c"	"Tiberius CXI"	"Patrick Young"	"418"	"430"	"1615"	"1616"	"1617"	"49.20, 134.2"	"Patrick Young"	""	""	""	""	""
"612118d5-cda1-45eb-aa81-3c219b3eb74b"	"Caligula EIV"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, ¢.1605-12 (12.1)"	"286"	"380"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
"613e29ed-f881-4f8c-b553-01ef00d53593"	"Tiberius CXIII"	"John Hayward"	"381"	"406"	"1611"	"1611"	"1611"	"63.1"	"John Hayward"	""	"?"	""	""	""
"61810c37-a724-41e7-9e1c-09dc413e3d72"	"Tiberius CVII"	"John Selden, 1621, and Augustine Vincent (2.68)"	"852"	"907"	"1621"	"1621"	"1621"	"2.68"	"John Selden|Augustine Vincent"	""	""	""	""	""
"61cea851-b6d1-4655-844a-f9f5e668a3f8"	"Caligula DX"	"(of part of this) Edward Herbert, 1636 (117.4 and 119.6)"	"524"	"595"	"1636"	"1636"	"1636"	"117.4 and 119.6"	"Edward Herbert"	""	""	""	""	"(of part of this) "
"6299b6eb-c53a-4563-87c6-4c18450590a2"	"Otho EX"	"Montagu, by 1631 (113.6)"	"348"	"379"	""	"1631"	"1631"	"113.6"	"Henry Montagu"	""	""	""	""	""
"62dacbb1-719b-46f9-9ac4-c077268f36ef"	"Nero CIX"	"Selden"	"1237"	"1242"	"1637"	"1638"	"1639"	"163.22"	"John Selden"	"Nero CIX, Claud. E.VI | Nero EVD"	""	""	""	""
"62fca0ab-3246-4a5c-88a6-3aa39bfbeabb"	"Caligula EIII"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, ¢.1605-12 (12.1)"	"286"	"381"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
"633e33eb-99af-49f1-bede-904fbf0c7a8a"	"Julius EIII"	"(? of fols 177-210, in art. 1) James Ley, 1611 (61.1)"	"506"	"559"	"1611"	"1611"	"1611"	"61.1"	"James Ley"	""	""	""	""	"? of fols 177-210, in art. 1"
"63652439-51ce-4db0-9ce4-0b64f2d5691c"	"Caligula CIII"	"(of fols 4-40v, art. 1) Oliver St John, after Christmas 1604 (129.4: ? this)"	"400"	"487"	"1604"	"1604"	""	"129.4"	"Oliver St John"	""	""	""	""	"of fols 4-40v, art. 1"
"63931a79-c8d4-428b-95dc-ca46df43e3b9"	"Otho BXIV"	"Arthur Agarde, 1612-15 (18.17: this, Vesp. AXVIII or E.ID)"	"307"	"370"	"1612"	"1613"	"1615"	"18.17"	"Arthur Agarde"	"his, Vespasian AXVIII | E.ID"	""	""	""	""
"63f155eb-0751-4a20-b143-6a06ce13b2ec"	"Vespasian CII"	"(of the same sections) Francis Fowler, c.1613-18 and probably in the summer of 1615 (98.1)"	"1363"	"1467"	"1615"	"1615"	"1615"	"98.1"	"Francis Fowler"	""	""	""	""	"of the same sections"
"64080b8e-30b9-4b92-9cd9-96b7574f1e52"	"Tiberius AXIII"	"Arthur Agarde, 1612-15 (18.12, 71.21"	"173"	"236"	"1612"	"1614"	"1615"	""	""	""	""	""	""	""
"64311836-f686-4edb-a410-8d7db8054fed"	"Cleopatra DV"	"William Camden"	"272"	"285"	"1606"	"1606"	"1606"	"10.2"	"William Camden"	""	""	""	""	""
"6482f4ee-7923-4032-acfa-baa566b4f37b"	"Titus DII"	"Edward Herbert, 1636 (119.10: this or Calig. A-III, Tit. D.IX, Cleo. A.XIV or B.V.)"	"332"	"422"	"1636"	"1636"	"1636"	"(119.10"	"Edward Herbert"	"Titus DII | Calig. A-III, Titus D.IX, Cleopatra A.XIV | B.V"	""	""	""	""
"651f140f-d770-4e2b-809d-6efc195d923c"	"Cleopatra CVIII"	"James Ussher, 1621 (2.1)."	"202"	"227"	"1621"	"1621"	"1621"	"2.1"	"James Ussher"	""	""	""	""	""
"65e9e82a-cef7-4378-85b2-8bea56ee4e52"	"Vitellius EXVIII"	"? James Ussher (this is probably one of the psalters in the Gallican version that Ussher borrowed in 1625: Jul. C.III, fol. 383. For his collation, see Bodl., MS Add. A.91 (SC 27719), fol. 111.)."	"494"	"705"	"1625"	"1625"	"1625"	"Jul. C.III, fol. 383."	"James Ussher"	""	""	""	"?"	""
"66b1e787-15cb-495e-9e50-d1ba61bc9592"	"Caligula EV"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, c.1605-12 (12.1)"	"310"	"412"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
"66cfffc5-b60d-4d96-b513-577acdec3eaa"	"Julius FVI"	"Thomas Smith asked to borrow F-VI in about 1690 (Bodl., MS Smith 59 (SC 15666), p. 196."	"1029"	"1140"	"1689"	"1690"	"1691"	"Bodl., MS Smith 59 (SC 15666), p. 196."	"Thomas Smith"	""	""	""	""	""
"6702f7be-2bb1-4c19-a6cc-9eeb1365f31a"	"Galba BII"	""	"324"	"360"	"1652"	"1652"	"1652"	"231.2"	"Bulstrode Whitelocke"	""	""	""	""	""
"675609e6-dc80-4055-b723-68bbabce5a51"	"Vespasian FIX"	"Henry Montagu, by 1631 (113.11: ? fols 175-78v, art 32, of this, but see the editorial comment at 113.11"	"741"	"955"	""	"1631"	"1631"	"113.11"	"Henry Montagu"	""	""	""	""	"? fols 175-78v, art 32, of this"
"67a68e75-d1dc-41f7-a5cc-cd3862381593"	"Galba DV"	"Bulstrode Whitelocke"	"178"	"197"	"1652"	"1652"	"1652"	"231.33"	"Bulstrode Whitelocke"	"Galba DV | Galba DY, |  D.VI"	""	""	""	""
"67f27eb1-4a42-4bc1-99a4-c3abf250910b"	"Vespasian DXXI"	"(of at least fols 1-40, artt. 1 and 2) William Camden, 1606 (10.18. Cf. Jul. C.III, fol. 61)"	"918"	"1011"	"1606"	"1606"	"1606"	"10.18"	"William Camden"	""	""	""	""	"of at least fols 1-40, artt. 1 and 2"
"68123489-8564-4c43-a48c-4068a37587a6"	"Titus DXI"	"Richard Bancroft, 1608, by hand of John Pory (29.10: this or Claud. B.II, Vit. E.XI, Vesp. F.XIII or Faust. B.I)"	"343"	"471"	"1608"	"1608"	"1608"	"29.10"	"Richard Bancroft"	"Titus DXI | Claud. B.II, Vitellius E.XI, Vespasian F.XIII | Faust. B.I"	""	"John Pory"	""	""
"684fb433-4fba-4e05-bc2f-eacf6d709007"	"Vitellius CVI"	"Augustine Vincent, 1621 (Vesp. F.XIII, no. 316)."	"626"	"674"	"1621"	"1621"	"1621"	"Vesp. F.XIII, no. 316"	"Augustine Vincent"	""	""	""	""	""
"6863eb4d-f309-40ec-8ff9-d7416d5f2921"	"Nero DVI"	"George Allington, by 1611 (58.3, 60.2)"	"1028"	"1074"	""	"1611"	"1611"	"58.3, 60.2"	"George Allington"	""	""	""	""	""
"688cb34a-c8be-4029-8040-a93402ae9686"	"Vitellius EXV"	"Lawrence Tanfield, 1621 (2.37, 4.25)"	"457"	"494"	"1621"	"1621"	"1621"	"2.37, 4.25"	"Lawrence Tanfield"	""	""	""	""	""
"68d90e02-fa87-4590-b1cc-ea89ed67c738"	"Otho AXVII"	"John Bernard"	"378"	"389"	"1658"	"1658"	"1658"	"(233.2)"	"John Bernard"	""	""	""	""	""
"68db474d-0f1e-47c7-ae6f-5ddd9ea154af"	"Cleopatra CII"	"John Lambe, ? by 1612 (26.2: this, Otho A.XVII, Vesp. A.XXIV, Cleo. C.I or Faust. B.III)"	"225"	"328"	""	"1612"	"1612"	"26.2"	"John Lambe"	"Cleopatra CII, Otho A.XVII, Vespasian A.XXIV, Cleopatra C.I | Faust. B.III"	""	""	""	""
"68f3d798-0a6e-46b5-855f-f1350a7ad3c1"	"Vitellius BVIII"	"James Ware, 1651 (228.1)."	"174"	"198"	"1651"	"1651"	"1651"	"228.1"	"James Ware"	""	""	""	""	""
"69205815-53e8-4047-9fbd-0cc54d578e78"	"Vitellius FXII"	"(perhaps of fols 274-393, artt. 14-18) Augustine Vincent, c.1623 (Jul. C.III, fol. 379)"	"560"	"656"	"1622"	"1623"	"1624"	"Jul. C.III, fol. 379"	"Augustine Vincent"	""	""	""	""	"perhaps of fols 274-393, artt. 14-18"
"69458807-0fb0-439b-b469-d117785f1984"	"Galba CI"	"Bulstrode Whitelocke, 1652 (231.11)."	"327"	"362"	"1652"	"1652"	"1652"	"231.11"	""	""	""	""	""	""
"6956c155-fe63-4997-a8cc-312047a68dcb"	"Titus CI"	"Montagu, by 1631 (113.8)"	"1438"	"1462"	""	"1631"	"1631"	"113.8"	"Henry Montagu"	""	""	""	""	""
"6a156532-b7b6-44e2-accc-d496b5b279c3"	"Julius AXI"	"Richard Bancroft, by June 1608, by hand of John Pory (29.4)"	"632"	"703"	"1608"	"1608"	"1608"	"(29.4"	"Richard Bancroft"	""	""	""	""	""
"6a604ccc-258e-4dc6-a770-8264917735af"	"Otho EX"	"John Selden, ¢.1638 (163.17: ? this)."	"419"	"462"	"1637"	"1638"	"1639"	"163.17"	"John Selden"	""	""	""	""	""
"6ab99aa7-4f06-4ede-9e2c-bfead806525d"	"Claudius AXI"	"John Selden"	"533"	"543"	"1637"	"1638"	"1639"	"163.19"	"John Selden"	"Claudius AXI | Nero A.VII"	""	""	""	""
"6af021e5-6885-4ea6-82b3-9adba3288445"	"Claudius EVIII"	"Richard Bancroft, 1608, by hand of Zachariah Pasfeild (29.13). The conflict between the date of this loan and that of Bowyer’s ownership has yet to be resolved: it is possible that the manuscript was temporarily in Cotton's hands in 1608."	"404"	"696"	"1608"	"1608"	"1608"	"29.13"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"6b0a7b10-c169-47e7-a07c-025a4ff8c854"	"Galba AXVIII"	"James Ussher"	"468"	"480"	"1646"	"1646"	"1647"	"226.2"	"James Ussher"	""	""	""	""	""
"6b0cb1f3-fa89-427b-9cfa-6f10fea34d08"	"Cleopatra CI"	"John Lambe"	"368"	"378"	""	"1612"	"1612"	"26.2"	"John Lambe"	"Cleopatra CI, Otho A-XVII, Vespasian A.XXIV, Cleopatra C.Il | Faust. B.III"	""	""	""	""
"6b80e2fc-fe7d-4f8e-9718-d5cae0254424"	"Nero CVIII"	"‘Mr Attorney’, probably Edward Herbert, c.1638 (161.1)"	"139"	"209"	"1637"	"1638"	"1639"	"161.1"	"Edward Herbert"	""	""	""	""	""
"6ba1b552-6dc6-40fe-b5e1-cbfc13f04e05"	"Faustina BVII"	"(of fols 72-136, art 20) ‘Mr Lassells of Notinghamshir by Newwark’ and St Lo Kniveton, 1617 (92.1)."	"817"	"955"	"1617"	"1617"	"1617"	"92.1"	"Mr Lassells of Notinghamshir by Newwark|St Lo Kniveton"	""	""	""	""	"of fols 72-136, art 20"
"6bc6e691-4fd5-4e8a-a71a-cc98ae062f27"	"Claudius EVII"	"William Greene"	"506"	"531"	"1639"	"1639"	"1639"	"184.1"	"William Greene"	""	""	""	""	""
"6beddd7a-82d9-4f0e-8ea5-6a61187c2768"	"Titus CX"	"John Speed"	"203"	"213"	"1615"	"1616"	"1617"	"87.1"	"John Speed"	""	""	""	""	"? fols 73-73y, art. 19, of this"
"6c0cc3f1-2818-4e81-a2fc-32886bdb16f8"	"Vespasian DX"	"Arthur Agarde, 1612-15 (71.24): annotations on fols 1, 5v, 8v, 35, 49 may be by him"	"189"	"286"	"1612"	"1613"	"1615"	"71.24"	"Arthur Agarde"	""	""	""	""	""
"6c3a3ad4-487f-4e42-9636-54d459554ede"	"Titus BI"	"Edward Herbert, 1636 (116.1 and 118.2"	"606"	"700"	"1636"	"1636"	"1636"	"116.1 and 118.2"	"Edward Herbert"	""	""	""	""	""
"6c3fc806-ed32-45bd-af97-bd2fa32e111b"	"Faustina BIX"	"Patrick Young, 1621"	"1952"	"1970"	"1621"	"1621"	"1621"	""	"Patrick Young"	""	""	""	""	""
"6c4cf47a-af25-4935-995a-69a8b46b0dc2"	"Faustina BIV"	"James Ussher"	"372"	"384"	"1633"	"1634"	"1635"	"135.1"	"James Ussher|William Laud|George Abbot"	"Faustina BIV | Julius D.III, |  Claud. E.IV | Nero C.VID"	""	""	"?"	""
"6c5087c2-09e7-409a-89ad-d7bd8ac0a72a"	"Cleopatra CI"	"Godfrey Wildbore"	"469"	"491"	"1638"	"1638"	"1638"	"172.1"	"Godfrey Wildbore"	"Cleopatra CI | Cleopatra C.I1"	""	""	""	""
"6c62a2bd-eede-4f0e-9a01-a67582f00548"	"Titus EVI"	"John Selden, 1640 (209.15: this or Tit. E.V)."	"105"	"150"	"1640"	"1640"	"1640"	"209.15"	"John Selden"	"Titus EVI | Titus E.V"	""	""	""	""
"6c706208-f42b-463c-91be-c23cf63c41b2"	"Cleopatra FVI"	"Bacon, ¢.1616 (104.2: ? this, if as is possible the roll listed at 104.2 was cut up and incorporated in F:VI)"	"497"	"623"	"1615"	"1616"	"1617"	"104.2"	"Francis Bacon"	""	""	""	""	""
"6c88af11-4bd7-4f96-bbed-4f32194b7a5e"	"Titus BII"	"John Strype, 1697 (BL, Lansdowne MS 814, fol. 24)."	"1130"	"1190"	"1697"	"1697"	"1697"	"BL, Lansdowne MS 814, fol. 24"	"John Strype"	""	""	""	""	""
"6cd5acd7-2867-433f-b172-843cc60f1613"	"Vitellius FXII"	"(of at least fols 2-194, artt. 1-11) Camden, 1612-16 (75.17: ? this)"	"482"	"558"	"1612"	"1614"	"1616"	"75.17"	"William Camden"	""	""	""	""	"of at least fols 2-194, artt. 1-11"
"6d1f866d-ba0f-44ea-9d61-eab3cbadcae7"	"Cleopatra EII"	"Bancroft"	"259"	"266"	"1610"	"1611"	"1612"	"131.1"	"Richard Bancroft|George Abbot"	"Cleopatra EII, Cleopatra E.I, IIL, F.I | II"	""	"Hart"	"?"	""
"6d1fd167-0c08-4e54-898e-8cfdbba39b99"	"Titus BXIII"	"Dudley Carleton"	"759"	"773"	""	"1631"	"1631"	"113.2"	"Dudley Carleton"	"Titus BXIII | Titus B.XII"	""	""	""	""
"6d297532-41a0-49d4-abe8-f5e3454ec7f1"	"Tiberius CII"	"Patrick Young"	"227"	"239"	"1615"	"1616"	"1617"	"49.18"	"Patrick Young|Samuel Ward"	"Tiberius AXIV | Tiberius C.II"	""	""	""	""
"6d53727e-ad83-4ce2-8602-616923f7508a"	"Tiberius AX"	"William Camden, 1606 (10.12)"	"224"	"253"	""	"1606"	""	""	""	""	""	""	""	""
"6d57ef7a-f420-459f-a473-b401829e827d"	"Faustina BIV"	"William Camden"	"306"	"319"	"1606"	"1606"	"1606"	"10.4"	"William Camden"	" Faustina BIV, and see below"	""	""	""	""
"6d5d1fa8-eca4-47ab-9e70-eaf463f6e90d"	"Vitellius CXVII"	"of parts of fols 339-80, artt. 8, 9) Henry Howard, ¢.1612 (21.9, 52.4"	"310"	"436"	"1611"	"1612"	"1613"	"21.9, 52.4"	"Henry Howard"	""	""	""	""	"of parts of fols 339-80, artt. 8, 9"
"6e009fb5-aefa-4227-8a03-e21c11fc0c61"	"Faustina BIII"	"John Lambe, ? by 1612 (26.2: this, Otho A.XVII, Vesp. A-XXIV, Cleo. C.I or II)"	"629"	"719"	""	"1612"	"1612"	"26.2"	"John Lambe"	"Faustina BIII, Otho A.XVII, Vespasian A-XXIV, Cleopatra C.I | II"	""	""	""	""
"6e1626bc-143b-4ab7-9465-0eeca00bc21e"	"Tiberius AXIII"	"William Camden, 1616 or before (111.10)"	"352"	"395"	""	"1616"	"1616"	""	""	""	""	""	""	""
"6e5cf7a5-70c4-4921-9b5c-8931a388bac7"	"Vespasian AXIV"	"Henry Spelman"	"1270"	"1283"	"1617"	"1617"	"1617"	"99.2"	"Henry Spelman"	""	""	""	""	"(1) this or (2) Vit. CX"
"6e65b260-7f0c-48c1-a244-07c5e3e25dd6"	"Faustina AIII"	"Bradshaw, ¢.1617 (8.1: this or Tit. A.VIID)"	"766"	"809"	"1616"	"1617"	"1618"	"8.1"	"John Bradshaw"	"Faustina AIII | Titus A.VIID"	""	""	""	""
"6e72ae3c-bd33-4704-8e49-5a62e08ae97c"	"Nero EI"	"James Ussher"	"429"	"440"	"1610"	"1611"	"1612"	"41.2"	"James Ussher"	""	""	""	""	""
"6ed27282-2b6f-4d4e-826d-26d00b439bf8"	"Claudius AXI"	"Patrick Young, ¢.1616 (49.6)"	"503"	"531"	"1615"	"1616"	"1617"	"49.6"	"Patrick Young"	""	""	""	""	""
"6f0742c8-eab4-4d99-86b6-763e8d318953"	"Claudius DIX"	"George Calvert, 1616 (107.3: this or Claud. E.V)."	"273"	"321"	"1616"	"1616"	"1616"	"107.3"	"George Calvert"	"Claudius D.IX | Claudius E.V"	""	""	""	""
"6f3dc126-53b6-478d-a42e-abf437d5112d"	"Cleopatra FII"	"Basil Brooke, by 1631 (113.27: this, Cleo. E.I-III or F.I)"	"851"	"928"	""	"1631"	"1631"	"113.27"	"Basil Brooke"	"Cleopatra FII, Cleopatra E.I-III | F.I"	""	""	""	""
"6f4c1a3c-3f66-4d17-bb27-32cae4663a90"	"Cleopatra CI"	"Wildbore"	"529"	"536"	"1656"	"1656"	"1657"	"232.1"	"Godfrey Wildbore"	""	""	""	""	""
"6f534eb5-e6d7-4074-ba6d-c8e44af59e96"	"Cleopatra EIII"	"(? of fols 80-81, art. 43) William Crashaw, 1609 (Jul. C.III, fol. 125)"	"320"	"413"	"1609"	"1609"	"1609"	"Jul. C.III, fol. 125)"	"William Crashaw"	""	""	""	""	"? of fols 80-81, art. 43"
"6f594c0f-04dc-4b73-88fa-870f879efcb8"	"Titus AVIII"	"Robert Bowyer"	"1067"	"1079"	"1621"	"1621"	"1621"	"(2.50"	"Robert Bowyer"	"Titus AVIII |  Faust. A.IID"	""	""	""	""
"6fea3a4e-9085-4ced-b6ee-7f2feda31fbe"	"Otho BV"	"John Speed, c.1612 (50.5)"	"405"	"429"	"1611"	"1612"	"1613"	"50.5"	"John Speed"	""	""	""	""	""
"709f2a87-799b-4066-846c-6f2146cb43cd"	"Claudius AVIII"	"Henry Montagu"	"448"	"461"	""	"1631"	"1631"	"113.10"	"Henry Montagu"	""	""	""	""	""
"70b127d5-028f-44a2-9c38-db5e664f9744"	"Vespasian EXI"	"Tate, 1612-16 (73.6)"	"649"	"676"	"1612"	"1614"	"1616"	"73.6"	"Francis Tate"	""	""	""	""	""
"70e5db6e-1acc-4069-906c-63262ce3541f"	"Tiberius CXIII"	"Richard Bancroft, 1608, by hand of Zachariah Pasfeild (9.1)"	"272"	"346"	"1608"	"1608"	"1608"	"9.1"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"71145ae2-821c-459d-bfd0-bc0b416274ae"	"Vitellius EXVI"	"Richard St George"	"360"	"377"	""	"1614"	"1614"	"15.3"	"Richard St George"	"Cleopatra DIII | Vitellius E.XVI"	""	""	""	""
"71462c80-07c3-495b-8f85-edd7305432da"	"Galba DVII"	"Bulstrode Whitelocke, 1652 (231.27)."	"1187"	"1222"	"1652"	"1652"	"1652"	"231.27"	"Bulstrode Whitelocke"	""	""	""	""	""
"717f2bcf-c116-4c17-a564-444095bf3511"	"Nero BIII"	"George Calvert, 1621-23 (4.6"	"406"	"458"	"1621"	"1622"	"1623"	"4.6"	"George Calvert"	""	""	""	""	""
"71f4e4fb-19e7-4e81-a0e4-e3d9e7cb9cde"	"Vespasian BXIX"	"Roger Owen"	"630"	"639"	"1611"	"1611"	""	"68.1"	"Roger Owen"	""	""	""	""	""
"7204cd96-2588-4648-b8bb-37cd9e1a0483"	"Cleopatra DV"	"John Selden"	"303"	"313"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"his, Julius B.XIII, Tiberius B.XII, C.II, Nero D.VIII, Vitellius C.X, EV, VII, Dom. I, V | Faust. C.IV"	""	""	""	""
"721d2c3d-eab2-4853-949d-056370f69b55"	"Cleopatra CII"	"Godfrey Wildbore, 1638 (172.1: this or Cleo. C.I)"	"331"	"392"	"1638"	"1638"	"1638"	"172.1"	"Godfrey Wildbore"	"Cleopatra CII | Cleopatra C.I"	""	""	""	""
"723d902a-54f8-4722-ac8f-f513a39b7eb5"	"Claudius EI"	"John Selden, c.1638 (162: this, Nero C.IX or E.V1)"	"115"	"165"	"1637"	"1638"	"1639"	"162"	"John Selden"	"his, Nero C.IX | E.V1"	""	""	""	""
"726be6fc-3226-4d19-8cca-8335a51605b0"	"Cleopatra AIII"	"William Dugdale, ? 1640 (203.1)"	"172"	"211"	"1640"	"1640"	"1640"	"203.1"	"William Dugdale"	""	""	""	""	""
"7282920d-019b-483c-8a56-e8ea7412a9b4"	"Otho EVII"	"John Selden"	"428"	"438"	"1621"	"1621"	"1621"	"2.89:"	"John Selden"	"Otho EVII, Julius F.III | Otho E.IX, |  Otho E.VIID"	""	""	""	""
"72d752f4-fdf8-441c-a741-94e715a6983b"	"Nero EV"	"Richard James"	"698"	"710"	"1625"	"1625"	""	"80.2"	"Richard James"	""	""	""	""	""
"72e1c2be-cb73-4caf-bd8a-ee1a292637eb"	"Titus AI"	"Peter Balle"	"1082"	"1099"	"1651"	"1651"	"1651"	"127"	"Peter Balle"	"Tiberius AVI, Claud. C.XI, Nero A.XV, XVI, Vespasian A.XIX, Titus A.I | Dom. XV"	""	""	""	""
"72fdba0b-ddad-48a7-8c03-0ead65e8d469"	"Domitian I"	"John Selden, 1638 (155.3: this, Jul. B.XIII, Tib. B.XIII, C.III, Nero D.VIII, Vit. C.X, EV, VII, Dom. V, Cleo. D.V or Faust. C.IV)"	"760"	"913"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Domitian I, Julius B.XIII, Tiberius B.XIII, C.III, Nero D.VIII, Vitellius C.X, EV, VII, Dom. V, Cleopatra D.V | Faust. C.IV"	""	""	""	""
"7309d673-ae7e-48d0-8fff-efd817f95d18"	"Vespasian BXXII"	"Bulstrode Whitelocke, 1652 (235.3)"	"422"	"457"	"1652"	"1652"	"1652"	"235.3"	"Bulstrode Whitelocke"	""	""	""	""	""
"7330c335-30ac-4f24-a097-17bf8ff371c0"	"Vitellius CXI"	"(of fol. 56, in art. 8) Wilson, ¢.1613 (35.6"	"532"	"609"	"1612"	"1613"	"1614"	"35.6"	"Thomas Wilson"	""	""	""	""	"of fol. 56, in art. 8"
"73bf7fb4-2db9-4e3a-ab11-bba4c6dad92a"	"Nero EI"	"Arthur Agarde"	"461"	"479"	"1612"	"1613"	"1615"	"18.5"	"Arthur Agarde"	""	""	""	""	""
"73d127cf-3e79-4c9d-8ffa-266537e000a0"	"Tiberius EVI"	"Lord William Howard, 1616, by 1617 (110.1, 111.14: this or Otho D.III"	"589"	"690"	"1616"	"1616"	"1617"	"110.1, 111.14"	"Lord William Howard"	"Tiberius EVI | Otho D.III; but see further below"	""	""	""	""
