,UUID,FILE,QUOTE_TRANSCRIPTION,start,end,TYPE,TAGS,COMMENTS,GROUP_ID
605,c64e62bd-e3d9-4da9-b04c-fbc3d5c53b4f,Tite_entries_entry-1087.0_titus-bxii.txt,10.6,272,275,,List Reference,,bc6b7dfb-5bc4-4f6f-9f6a-5f953e3168d8
606,1826dd83-25df-4ef0-bb43-25cc4caef2b3,Tite_entries_entry-1087.0_titus-bxii.txt,St Lo Kniveton,279,292,PERSON,,,b1348496-2208-44a5-81ef-1c0594b2df28
607,b1348496-2208-44a5-81ef-1c0594b2df28,Tite_entries_entry-1087.0_titus-bxii.txt,"St Lo Kniveton, by         1615 (45.7)",279,316,,Loan,,b1348496-2208-44a5-81ef-1c0594b2df28
608,f50b0fd6-553a-4e78-84d6-4903b20bb05b,Tite_entries_entry-1087.0_titus-bxii.txt,by         1615,295,309,,Date,,b1348496-2208-44a5-81ef-1c0594b2df28
609,fb2ecd66-2b5b-4bc2-9eaf-1baa1e41f51a,Tite_entries_entry-1087.0_titus-bxii.txt,45.7,312,315,,List Reference,,b1348496-2208-44a5-81ef-1c0594b2df28
610,51d296fc-87a5-495c-bcb3-d833c5abc0f4,Tite_entries_entry-1087.0_titus-bxii.txt,"Oliver St John, ? 1609 or later (84.1: this or         Tit. B-XIID",319,384,,Loan,,51d296fc-87a5-495c-bcb3-d833c5abc0f4
611,fac00cf1-b1ff-440b-ba10-15bd181201a3,Tite_entries_entry-1087.0_titus-bxii.txt,Oliver St John,319,332,PERSON,,,51d296fc-87a5-495c-bcb3-d833c5abc0f4
612,5ad5d82c-f1ad-4493-906c-5f64614eda65,Tite_entries_entry-1087.0_titus-bxii.txt,? 1609 or later,335,349,,Date|Uncertain Date,,51d296fc-87a5-495c-bcb3-d833c5abc0f4
613,2346cbb2-11fb-4147-a012-41fc0c720e55,Tite_entries_entry-1087.0_titus-bxii.txt,(84.1,351,355,,List Reference,,51d296fc-87a5-495c-bcb3-d833c5abc0f4
614,0134f19d-d94e-45ce-bc39-62cc06f673c4,Tite_entries_entry-1087.0_titus-bxii.txt,this or         Tit. B-XIID,358,384,,Uncertain Book,,51d296fc-87a5-495c-bcb3-d833c5abc0f4
615,f447ca15-e409-436b-a5bf-240a675e3cb8,Tite_entries_entry-1087.0_titus-bxii.txt,"Mr Jonston’, c.1615-16 (95.1: this or Tit,         B.XIII)",388,445,,Loan,,f447ca15-e409-436b-a5bf-240a675e3cb8
616,06a40a9d-ad4f-4284-b73c-a824e89d9833,Tite_entries_entry-1087.0_titus-bxii.txt,Mr Jonston,388,397,PERSON,,,f447ca15-e409-436b-a5bf-240a675e3cb8
617,3a71d986-1b03-4e20-8607-afd6c5d1a40f,Tite_entries_entry-1087.0_titus-bxii.txt,c.1615-16,401,409,,Date,,f447ca15-e409-436b-a5bf-240a675e3cb8
618,7ffbfc46-117c-45b9-b1ec-2cf51b37179d,Tite_entries_entry-1087.0_titus-bxii.txt,95.1,412,415,,List Reference,,f447ca15-e409-436b-a5bf-240a675e3cb8
619,07ab7eee-370e-45da-bab3-d162e6e0541d,Tite_entries_entry-1087.0_titus-bxii.txt,"this or Tit,         B.XIII",418,444,,Uncertain Book,,f447ca15-e409-436b-a5bf-240a675e3cb8
620,b9d05ee6-308a-4e7d-9460-b2dc865d86aa,Tite_entries_entry-1087.0_titus-bxii.txt,"Dudley  Carleton, by 1631 (113.2: this or Tit.         B.XIID).",448,510,,Loan,,b9d05ee6-308a-4e7d-9460-b2dc865d86aa
621,26b2e7b5-d8f1-4526-b990-b0031b647c28,Tite_entries_entry-1087.0_titus-bxii.txt,Dudley  Carleton,448,463,PERSON,,,b9d05ee6-308a-4e7d-9460-b2dc865d86aa
622,44237a90-8a85-43a7-a7d7-a84c6ef93ab0,Tite_entries_entry-1087.0_titus-bxii.txt,by 1631,466,472,,Date,,b9d05ee6-308a-4e7d-9460-b2dc865d86aa
623,95e87ecb-fa47-4e07-8fb6-a82082553b04,Tite_entries_entry-1087.0_titus-bxii.txt,113.2,475,479,,List Reference,,b9d05ee6-308a-4e7d-9460-b2dc865d86aa
624,1681f842-c50c-45e9-b8de-b4d586ffe3df,Tite_entries_entry-1087.0_titus-bxii.txt,this or Tit.         B.XIID,482,508,,Uncertain Book,,b9d05ee6-308a-4e7d-9460-b2dc865d86aa
625,86cf36db-5047-4068-a071-32a255c6076d,Tite_entries_entry-1072.0_titus-bi.txt,"(of fols 194-213, art. 60) Richard  Bancroft or         George  Abbot, c.1610, by hand of Hart (32.3)",416,516,,Loan,,86cf36db-5047-4068-a071-32a255c6076d
626,c2b318a3-9e88-4ea9-868b-874c18d8b440,Tite_entries_entry-1072.0_titus-bi.txt,"of fols 194-213, art. 60",417,440,,Partial,,86cf36db-5047-4068-a071-32a255c6076d
627,9cec3e4d-40d2-4e95-81f5-80e80d488f9c,Tite_entries_entry-1072.0_titus-bi.txt,Richard  Bancroft or         George  Abbot,443,484,PERSON,Uncertain Person,,86cf36db-5047-4068-a071-32a255c6076d
628,bff5076e-21bd-49a6-b2eb-46a67f927b7d,Tite_entries_entry-1072.0_titus-bi.txt,c.1610,487,492,,Date,,86cf36db-5047-4068-a071-32a255c6076d
629,01013531-77cf-418d-acf7-9b35b2461ed6,Tite_entries_entry-1072.0_titus-bi.txt,Hart,506,509,PERSON,Agent,,86cf36db-5047-4068-a071-32a255c6076d
630,f6539d5f-a931-4895-b38a-bf92700424fd,Tite_entries_entry-1072.0_titus-bi.txt,32.3,512,515,,List Reference,,86cf36db-5047-4068-a071-32a255c6076d
631,f2871345-f86e-48b0-859e-1065b267f536,Tite_entries_entry-1072.0_titus-bi.txt,"(of the         same   folios) Bancroft or Abbot,  1610-12,  via Hart         (131.3)",519,603,,Loan,,f2871345-f86e-48b0-859e-1065b267f536
632,6c41cb22-1284-4eab-9e20-31a87fbd4112,Tite_entries_entry-1072.0_titus-bi.txt,of the         same   folios,520,547,,Partial,"of fols 194-213, art. 60",f2871345-f86e-48b0-859e-1065b267f536
633,773356c7-3801-4073-b28e-5a3217864a3d,Tite_entries_entry-1072.0_titus-bi.txt,"Bancroft or Abbot,",550,567,PERSON,,,f2871345-f86e-48b0-859e-1065b267f536
634,21d89b15-21ce-40ac-82d2-ba312a6b255e,Tite_entries_entry-1072.0_titus-bi.txt,1610-12,570,576,,Date,,f2871345-f86e-48b0-859e-1065b267f536
635,3c546218-68e0-4684-a545-e8c1dd78549c,Tite_entries_entry-1072.0_titus-bi.txt,Hart,584,587,PERSON,Agent,,f2871345-f86e-48b0-859e-1065b267f536
636,5e65744e-b3d5-4d81-a9c9-7c46745f1ce3,Tite_entries_entry-1072.0_titus-bi.txt,131.3,598,602,,List Reference,,f2871345-f86e-48b0-859e-1065b267f536
637,6c3a3ad4-487f-4e42-9636-54d459554ede,Tite_entries_entry-1072.0_titus-bi.txt,"Edward  Herbert, 1636 (116.1 and 118.2; 116.2         and  118.1: ? articles in this manuscript",606,700,,Loan,,6c3a3ad4-487f-4e42-9636-54d459554ede
638,e075e83a-2334-49c3-bb44-4c37ce15f1bf,Tite_entries_entry-1072.0_titus-bi.txt,Edward  Herbert,606,620,PERSON,,,6c3a3ad4-487f-4e42-9636-54d459554ede
639,71d79af9-064e-4d64-8007-7945a71f9d36,Tite_entries_entry-1072.0_titus-bi.txt,1636,623,626,,Date,,6c3a3ad4-487f-4e42-9636-54d459554ede
640,a7233537-43d4-4397-a986-57a12e71347c,Tite_entries_entry-1072.0_titus-bi.txt,116.1 and 118.2,629,643,,List Reference,,6c3a3ad4-487f-4e42-9636-54d459554ede
641,58409edb-f6ea-4572-8b48-e1a8e5d54cb5,Tite_entries_entry-1084.0_titus-bx.txt,"? George Carew (d. 1629), c.1618 (Vesp. F.XIII, no.                   324: this or Tit. B.XIII. The Vesp. letter is undated but                   refers to Carew’s service for the king in Ireland about                   eight years previously. After having served Elizabeth as                    President of Munster until 1603, he was sent to Ireland                   only once, in 1610, by James I.",267,667,,Loan,,58409edb-f6ea-4572-8b48-e1a8e5d54cb5
642,0efe6d88-1b10-46f9-a5a1-a0b489930074,Tite_entries_entry-1084.0_titus-bx.txt,? George Carew,267,280,PERSON,Uncertain Person,,58409edb-f6ea-4572-8b48-e1a8e5d54cb5
643,d69cbea0-2c74-4e22-9ff7-d96d18c471e3,Tite_entries_entry-1084.0_titus-bx.txt,c.1618,293,298,,Date,,58409edb-f6ea-4572-8b48-e1a8e5d54cb5
644,e6514b5d-265b-42ab-897e-4074822ce453,Tite_entries_entry-1084.0_titus-bx.txt,"Vesp. F.XIII, no.                   324",301,339,,List Reference,,58409edb-f6ea-4572-8b48-e1a8e5d54cb5
645,7ea3ebae-bb60-40d5-abe0-fd747b92145b,Tite_entries_entry-1084.0_titus-bx.txt,this or Tit. B.XIII.,342,361,,Uncertain Book,,58409edb-f6ea-4572-8b48-e1a8e5d54cb5
646,8b8d5a83-3d55-4c26-803c-f01e65fc8227,Tite_entries_entry-1078.0_titus-bvi.txt,"(of fols 5-6, art. 2, and / or Calig. D.[IX) George        Carew (d. 1612), after Christmas 1604 (129.13)",250,354,,Loan,,8b8d5a83-3d55-4c26-803c-f01e65fc8227
647,819cb470-9f64-416b-84e9-4c65588fb67e,Tite_entries_entry-1078.0_titus-bvi.txt,"of fols 5-6, art. 2, and / or Calig. D.[IX",251,292,,Partial|Uncertain Book,,8b8d5a83-3d55-4c26-803c-f01e65fc8227
648,b0d5ffa8-da8f-4a0e-b1bd-97beb972fb3f,Tite_entries_entry-1078.0_titus-bvi.txt,George        Carew,295,313,PERSON,,,8b8d5a83-3d55-4c26-803c-f01e65fc8227
649,80b0d145-e221-4d81-963e-1da8413c61f2,Tite_entries_entry-1078.0_titus-bvi.txt,after Christmas 1604,326,345,,Date,,8b8d5a83-3d55-4c26-803c-f01e65fc8227
650,207485b7-2f3d-4603-9b7a-5673a76f04b5,Tite_entries_entry-1078.0_titus-bvi.txt,129.13,348,353,,List Reference,,8b8d5a83-3d55-4c26-803c-f01e65fc8227
651,ff45e2a8-0ccd-4534-abd2-20af965fd957,Tite_entries_entry-1078.0_titus-bvi.txt,"(of (1)        parts of this or (2) Vesp. F.VI) Thomas   Wilson,  for        Robert Cecil, c.1605-12 (12.8).",357,464,,Loan,,ff45e2a8-0ccd-4534-abd2-20af965fd957
652,0032aa72-c7d3-41f5-82ad-50e7b6f4d84c,Tite_entries_entry-1078.0_titus-bvi.txt,of (1)        parts of this or (2) Vesp. F.VI,358,402,,Partial|Uncertain Book,,ff45e2a8-0ccd-4534-abd2-20af965fd957
653,cc09d246-e7a3-4dfd-8c8f-ceb453aa655d,Tite_entries_entry-1078.0_titus-bvi.txt,Thomas   Wilson,405,419,PERSON,Agent,,ff45e2a8-0ccd-4534-abd2-20af965fd957
654,1c50fd95-581f-4248-b3f3-61ea37ae67f5,Tite_entries_entry-1078.0_titus-bvi.txt,Robert Cecil,434,445,PERSON,,,ff45e2a8-0ccd-4534-abd2-20af965fd957
655,0983c474-00b4-4224-8042-8fd0e8fa071a,Tite_entries_entry-1078.0_titus-bvi.txt,c.1605-12,448,456,,Date,,ff45e2a8-0ccd-4534-abd2-20af965fd957
656,13ed9719-cd21-4168-a68a-e98c2a1de48c,Tite_entries_entry-1078.0_titus-bvi.txt,12.8,459,462,,List Reference,,ff45e2a8-0ccd-4534-abd2-20af965fd957
657,f3b83407-4716-4351-8db4-cc2625ea03b2,Tite_entries_entry-1340.0_faustina-cii.txt,"(of fols 27-28, art. 4, fols 79-84v, art. 18) Henry               Montagu,   after Christmas 1604  (129.10; see also Jul.               C.IH, fol. 264).",280,431,,Loan,,f3b83407-4716-4351-8db4-cc2625ea03b2
658,f7428d2f-c244-46d5-ab7e-5b1edfde3961,Tite_entries_entry-1340.0_faustina-cii.txt,"of fols 27-28, art. 4, fols 79-84v, art. 18",281,323,,Partial,,f3b83407-4716-4351-8db4-cc2625ea03b2
659,6da8d6d1-aa82-4a00-8942-c6985950bc8b,Tite_entries_entry-1340.0_faustina-cii.txt,Henry               Montagu,326,352,PERSON,,,f3b83407-4716-4351-8db4-cc2625ea03b2
660,d7dc4a4c-1823-432c-b8e2-d7fb1216de01,Tite_entries_entry-1340.0_faustina-cii.txt,after Christmas 1604,357,376,,Date,,f3b83407-4716-4351-8db4-cc2625ea03b2
661,6750fe6f-81ec-47c9-800d-ab92c15fcaec,Tite_entries_entry-1340.0_faustina-cii.txt,129.10;,380,386,,List Reference,,f3b83407-4716-4351-8db4-cc2625ea03b2
662,63fad566-50b0-463c-aee4-fb2e5d93fa44,Tite_entries_entry-1341.0_faustina-ciii.txt,? Henry  Howard,303,317,PERSON,,,99ca659a-ed0d-42b3-864b-874c63b54d7e
663,99ca659a-ed0d-42b3-864b-874c63b54d7e,Tite_entries_entry-1341.0_faustina-ciii.txt,"? Henry  Howard, c.1614 (121.1).",303,334,,Loan,,99ca659a-ed0d-42b3-864b-874c63b54d7e
664,ec91dae0-89d1-4008-8b2f-d1e2b8c8d657,Tite_entries_entry-1341.0_faustina-ciii.txt,c.1614,320,325,,Date,,99ca659a-ed0d-42b3-864b-874c63b54d7e
665,d9dd78d4-4a75-4351-9c1a-57ee389d7979,Tite_entries_entry-1341.0_faustina-ciii.txt,121.1,328,332,,List Reference,,99ca659a-ed0d-42b3-864b-874c63b54d7e
666,f03d1b3b-7e73-44c3-b3bc-9d04ed086665,Tite_entries_entry-1344.0_faustina-cv.txt,"Arthur Agarde,",639,652,PERSON,,,ea4a17aa-9313-4d2d-be8d-f56951b29796
667,ea4a17aa-9313-4d2d-be8d-f56951b29796,Tite_entries_entry-1344.0_faustina-cv.txt,"Arthur Agarde, 1612-15 (71.33)",639,668,,Loan,,ea4a17aa-9313-4d2d-be8d-f56951b29796
668,afd86aaa-0c76-4f9c-b480-2c7be862a473,Tite_entries_entry-1344.0_faustina-cv.txt,1612-15,654,660,,Date,,ea4a17aa-9313-4d2d-be8d-f56951b29796
669,7af2d02f-e282-4cb5-b976-2f28a699a246,Tite_entries_entry-1344.0_faustina-cv.txt,71.33,663,667,,List Reference,,ea4a17aa-9313-4d2d-be8d-f56951b29796
670,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5,Tite_entries_entry-1342.0_faustina-civ.txt,"John  Selden, 1638 (155.3: this, Jul. B-XIII, Tib.         B.XII, C.III, Nero D-VIII, Vit. CX, EV, VII, Dom. I, V         or Cleo. D.V).",617,752,,Loan,,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5
671,52fcd616-ca5c-4bdb-a6ef-98a45ece547d,Tite_entries_entry-1342.0_faustina-civ.txt,John  Selden,617,628,PERSON,,,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5
672,94433130-621e-4a66-9dd5-9ba31da4a518,Tite_entries_entry-1342.0_faustina-civ.txt,1638,631,634,,Date,,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5
673,c74736a8-7986-4f22-862e-08a3eb1bdc58,Tite_entries_entry-1342.0_faustina-civ.txt,155.3,637,641,,List Reference,,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5
674,40e3742d-c862-4c8f-96b3-f13da17bdab8,Tite_entries_entry-1342.0_faustina-civ.txt,"this, Jul. B-XIII, Tib.         B.XII, C.III, Nero D-VIII, Vit. CX, EV, VII, Dom. I, V         or Cleo. D.V",644,750,,Uncertain Book,,da68d1d6-c1c3-41c5-94ca-9b721c69d3d5
675,ffda8d8f-8e15-43bc-b9f9-30bc6aec4f7f,Tite_entries_entry-414.0_nero-bv.txt,William Camden,238,251,PERSON,,,52c5be1c-b898-4853-869c-28e5bb6eed92
676,52c5be1c-b898-4853-869c-28e5bb6eed92,Tite_entries_entry-414.0_nero-bv.txt,"William Camden,  1617 (6.1: this, Nero B.III or IV);",238,289,,Loan,,52c5be1c-b898-4853-869c-28e5bb6eed92
677,b86e3e30-87c9-416b-b0c4-9683c94a383e,Tite_entries_entry-414.0_nero-bv.txt,1617,255,258,,Date,,52c5be1c-b898-4853-869c-28e5bb6eed92
678,ec9728dd-cb4e-4f5b-9898-eb6c07636c5b,Tite_entries_entry-414.0_nero-bv.txt,6.1,261,263,,List Reference,,52c5be1c-b898-4853-869c-28e5bb6eed92
679,058a650d-eb43-4c57-ae05-3a8474c22502,Tite_entries_entry-414.0_nero-bv.txt,"this, Nero B.III or IV",266,287,,Uncertain Book,,52c5be1c-b898-4853-869c-28e5bb6eed92
680,0a1a62fd-5bb2-4fe5-ab27-3c8cc264b493,Tite_entries_entry-414.0_nero-bv.txt,"Bulstrode Whitelocke, 1653 (128; 36682, fol. 1).",310,357,,Loan,,0a1a62fd-5bb2-4fe5-ab27-3c8cc264b493
681,2d62fb7e-e306-4ee4-8dee-046f924135de,Tite_entries_entry-414.0_nero-bv.txt,Bulstrode Whitelocke,310,329,PERSON,,,0a1a62fd-5bb2-4fe5-ab27-3c8cc264b493
682,fcb00cde-8a1b-4c1c-9d13-a5a66fe79978,Tite_entries_entry-414.0_nero-bv.txt,1653,332,335,,Date,,0a1a62fd-5bb2-4fe5-ab27-3c8cc264b493
683,31e908ff-bc2a-41bf-9447-8e586619d223,Tite_entries_entry-414.0_nero-bv.txt,128,338,340,,List Reference,,0a1a62fd-5bb2-4fe5-ab27-3c8cc264b493
684,ad0215fb-25e4-4150-9741-05eedafaaee2,Tite_entries_entry-411.0_nero-bii.txt,Dudley Carleton,191,205,PERSON,,,ca0fb895-ad5f-4d56-9049-6652b47e0879
685,ca0fb895-ad5f-4d56-9049-6652b47e0879,Tite_entries_entry-411.0_nero-bii.txt,"Dudley Carleton, by 1631 (113.1: ? this).",191,231,,Loan|Uncertain Book,,ca0fb895-ad5f-4d56-9049-6652b47e0879
686,f2fc97d1-3c71-49c5-9a1a-fcc1a6cda0ae,Tite_entries_entry-411.0_nero-bii.txt,by 1631,208,214,,Date,,ca0fb895-ad5f-4d56-9049-6652b47e0879
687,5c2d0500-bcae-4f69-b23f-3dc9c9e77755,Tite_entries_entry-411.0_nero-bii.txt,113.1,217,221,,List Reference,,ca0fb895-ad5f-4d56-9049-6652b47e0879
688,a3f93c5e-7402-417b-a8ed-d6ccc13da235,Tite_entries_entry-412.0_nero-biii.txt,"William Camden,  1617 (6.1: this, Nero B.IV or V);",336,385,,Loan,,a3f93c5e-7402-417b-a8ed-d6ccc13da235
689,0ec7c528-81c6-4071-b87b-9ec444f6bfdb,Tite_entries_entry-412.0_nero-biii.txt,William Camden,336,349,PERSON,,,a3f93c5e-7402-417b-a8ed-d6ccc13da235
690,f7c24dee-b13d-4546-953e-d9a5c928f034,Tite_entries_entry-412.0_nero-biii.txt,1617,353,356,,Date,,a3f93c5e-7402-417b-a8ed-d6ccc13da235
691,e3714183-7833-4a71-b17b-42ecb70cb5a4,Tite_entries_entry-412.0_nero-biii.txt,6.1,359,361,,List Reference,,a3f93c5e-7402-417b-a8ed-d6ccc13da235
692,033daf0a-cd24-4082-b766-81ec46742873,Tite_entries_entry-412.0_nero-biii.txt,"this, Nero B.IV or V",364,383,,Uncertain Book,,a3f93c5e-7402-417b-a8ed-d6ccc13da235
693,717f2bcf-c116-4c17-a564-444095bf3511,Tite_entries_entry-412.0_nero-biii.txt,"George  Calvert, 1621-23  (4.6; Jul. C.Ill, fol. 56);",406,458,,Loan,,717f2bcf-c116-4c17-a564-444095bf3511
694,6b518b77-fef6-4591-8360-9367ae33b52b,Tite_entries_entry-412.0_nero-biii.txt,George  Calvert,406,420,PERSON,,,717f2bcf-c116-4c17-a564-444095bf3511
695,5fd07753-6009-4f72-8b2c-e3e54cc0701d,Tite_entries_entry-412.0_nero-biii.txt,1621-23,423,429,,Date,,717f2bcf-c116-4c17-a564-444095bf3511
696,9710dd20-c3ce-4268-b07f-c1c4a8679550,Tite_entries_entry-412.0_nero-biii.txt,4.6,433,435,,List Reference,,717f2bcf-c116-4c17-a564-444095bf3511
697,37dfc7b5-9ff7-4e19-99c1-9de868ad04ff,Tite_entries_entry-412.0_nero-biii.txt,Bulstrode Whitelocke,479,498,PERSON,,,44f5f4ea-48eb-4708-87e9-ab36c370dfdb
698,44f5f4ea-48eb-4708-87e9-ab36c370dfdb,Tite_entries_entry-412.0_nero-biii.txt,"Bulstrode Whitelocke, 1653 (128; 36682, fol. 1).",479,526,,Loan,,44f5f4ea-48eb-4708-87e9-ab36c370dfdb
699,4b131e56-11a4-4012-b90e-8c572859fbb4,Tite_entries_entry-412.0_nero-biii.txt,1653,501,504,,Date,,44f5f4ea-48eb-4708-87e9-ab36c370dfdb
700,ac2595f4-c3bd-4de0-91b6-75763d4cb47d,Tite_entries_entry-412.0_nero-biii.txt,128,507,509,,List Reference,,44f5f4ea-48eb-4708-87e9-ab36c370dfdb
701,bad2f90d-de47-4795-aab4-159288a96a64,Tite_entries_entry-416.0_nero-bvii.txt,Robert Drury,156,167,PERSON,,,270f9bc8-220d-473e-a756-d32e0e3769c1
702,270f9bc8-220d-473e-a756-d32e0e3769c1,Tite_entries_entry-416.0_nero-bvii.txt,"Robert Drury, 1611 + (65.2: ? parts of this).",156,200,,Loan|Partial,,270f9bc8-220d-473e-a756-d32e0e3769c1
703,fdbd36de-79c8-4636-91f1-b6da61ebc0fc,Tite_entries_entry-416.0_nero-bvii.txt,1611 +,170,175,,Date,,270f9bc8-220d-473e-a756-d32e0e3769c1
704,7b9c027f-45c2-489f-bdd3-77a087615092,Tite_entries_entry-416.0_nero-bvii.txt,65.2,178,181,,List Reference,,270f9bc8-220d-473e-a756-d32e0e3769c1
705,5cd51c5e-6aaf-4289-9b82-c17a8553cfa7,Tite_entries_entry-413.0_nero-biv.txt,William Camden,236,249,PERSON,,,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b
706,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b,Tite_entries_entry-413.0_nero-biv.txt,"William Camden,  1617 (6.1: this, Nero B.III or V);",236,286,,Loan,,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b
707,82a5042d-7154-467e-a7ce-647575fc0b0f,Tite_entries_entry-413.0_nero-biv.txt,1617,253,256,,Date,,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b
708,02ae4822-913e-445d-975c-46dbf673f82a,Tite_entries_entry-413.0_nero-biv.txt,6.1,259,261,,List Reference,,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b
709,1841fdee-4491-4b68-a149-168e3a6d4c32,Tite_entries_entry-413.0_nero-biv.txt,"this, Nero B.III or V",264,284,,Uncertain Book,,383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b
710,374738be-e640-4932-b380-e93b01f96f13,Tite_entries_entry-413.0_nero-biv.txt,"Bulstrode Whitelocke, 1653 (128; 36682, fol. 1).",306,353,,Loan,,374738be-e640-4932-b380-e93b01f96f13
711,cb030924-1f5c-49f3-8395-62768fac109a,Tite_entries_entry-413.0_nero-biv.txt,Bulstrode Whitelocke,306,325,PERSON,,,374738be-e640-4932-b380-e93b01f96f13
712,9fe622d7-9c27-4693-8ec3-55cc1c9f160a,Tite_entries_entry-413.0_nero-biv.txt,1653,328,331,,Date,,374738be-e640-4932-b380-e93b01f96f13
713,f7088f2d-72ab-402b-8fe8-4db4233de277,Tite_entries_entry-413.0_nero-biv.txt,128,334,336,,List Reference,,374738be-e640-4932-b380-e93b01f96f13
714,1f41f581-db5a-43fa-879c-8fac28811dc8,Tite_entries_entry-419.0_nero-bx.txt,"William Camden,  1612-16  (75.4: this, Claud. E.VIL          or Vesp. F.VIII).",181,258,,Loan,,1f41f581-db5a-43fa-879c-8fac28811dc8
715,00222b51-8393-4f2f-95bf-6541521299df,Tite_entries_entry-419.0_nero-bx.txt,William Camden,181,194,PERSON,,,1f41f581-db5a-43fa-879c-8fac28811dc8
716,d1eaff65-7f4b-4dc0-bdd0-66d05f365e0d,Tite_entries_entry-419.0_nero-bx.txt,1612-16,198,204,,Date,,1f41f581-db5a-43fa-879c-8fac28811dc8
717,e234612d-7238-4a33-8a4b-bd963ad3ade9,Tite_entries_entry-419.0_nero-bx.txt,75.4,208,211,,List Reference,,1f41f581-db5a-43fa-879c-8fac28811dc8
718,7324710e-df6a-48aa-b320-4cf7d5bba7f9,Tite_entries_entry-419.0_nero-bx.txt,"this, Claud. E.VIL          or Vesp. F.VIII",214,256,,Uncertain Book,,1f41f581-db5a-43fa-879c-8fac28811dc8
719,cbda89d4-5c6c-4410-b554-6ce1a72df74c,Tite_entries_entry-415.0_nero-bvi.txt,"(? of fols 15-18, art. 9) Lord William Howard and                    Basil Brooke, 1621 (2.98, although this article is not an                    original, as specified in the loan).",193,374,,Loan,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
720,cc08d846-c74a-4fc2-8537-f115d7ef4bbd,Tite_entries_entry-415.0_nero-bvi.txt,"? of fols 15-18, art. 9",194,216,,Partial,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
721,20057e6c-a7d4-444b-8bbd-a70265c55e8f,Tite_entries_entry-415.0_nero-bvi.txt,Lord William Howard,219,237,PERSON,,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
722,75b98d66-1ad2-4392-86a5-f7163ace7fb9,Tite_entries_entry-415.0_nero-bvi.txt,Basil Brooke,262,273,PERSON,,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
723,a638e728-bbc9-41c1-810a-4d2ac0fe5d07,Tite_entries_entry-415.0_nero-bvi.txt,1621,276,279,,Date,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
724,5a6b1d30-3134-4787-a2c3-bbbb2c80438a,Tite_entries_entry-415.0_nero-bvi.txt,2.98,282,285,,List Reference,,cbda89d4-5c6c-4410-b554-6ce1a72df74c
725,b876c04a-1e3a-4fb5-80b2-7aba74644a4c,Tite_entries_entry-417.0_nero-bviii.txt,John  Selden,273,284,PERSON,,,59b674d6-fdd0-4131-8467-e60689b256c7
726,59b674d6-fdd0-4131-8467-e60689b256c7,Tite_entries_entry-417.0_nero-bviii.txt,"John  Selden, 1621 (2.97).",273,298,,Loan,,59b674d6-fdd0-4131-8467-e60689b256c7
727,d1dd6992-ead2-4932-ab6f-8b93de105b96,Tite_entries_entry-417.0_nero-bviii.txt,1621,287,290,,Date,,59b674d6-fdd0-4131-8467-e60689b256c7
728,0a76805d-61b0-48dc-bf4e-469dbae540a6,Tite_entries_entry-417.0_nero-bviii.txt,2.97,293,296,,List Reference,,59b674d6-fdd0-4131-8467-e60689b256c7
729,939e93a9-6ff5-4e98-8874-0fe9d7876ebb,Tite_entries_entry-275.0_caligula-dix.txt,"(? distributed in Calig. D.VI-E.V) Robert Cecil,                 through  Thomas  Wilson,  c.1605-12 (12.1);",339,446,,Loan,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
730,473677d0-1c96-4dca-9465-5ac1d45409bf,Tite_entries_entry-275.0_caligula-dix.txt,? distributed in Calig. D.VI-E.V,340,371,,Partial,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
731,71797054-6ece-40ba-a4c2-d978bcf26153,Tite_entries_entry-275.0_caligula-dix.txt,Robert Cecil,374,385,PERSON,,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
732,1809e1df-4e34-4c2b-b59d-55a411d7933a,Tite_entries_entry-275.0_caligula-dix.txt,Thomas  Wilson,413,426,PERSON,Agent,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
733,f6220a44-37d9-4806-8692-e70049745825,Tite_entries_entry-275.0_caligula-dix.txt,c.1605-12,430,438,,Date,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
734,31d76ccb-db24-4b7e-9506-dc7502c72387,Tite_entries_entry-275.0_caligula-dix.txt,12.1,441,444,,List Reference,,939e93a9-6ff5-4e98-8874-0fe9d7876ebb
