source	relation	target	source_id	target_id
Britwell	Sold to	Clawson	094316ac-4e8d-4904-8ab2-0c75f6128658	14f56b10-6422-4c93-9842-246ecbd6e83e
Sykes	Sold to	Freeling	67b8b7bd-bb0d-49ee-a684-1ce98fb5eda2	3f2c7e1d-a156-47ea-91d3-d8dfb8091de7
Arbury	Sold to	G.D.Smith	f8e5bb37-62dc-4379-a8d3-47bae43d21fc	7f45fdee-a5b7-4e6b-95a8-941d6279b6c5
Utterson	Sold to	Britwell	05929569-706e-453a-a5e1-2a5d0711d227	80cb43f4-0168-4eed-9380-1331c5e76130
Bright	Sold to	Britwell	1bca2ca0-ad79-4258-a026-eec9c576fbc2	e2a1bc1c-9f39-46f7-9c50-ad1b5561b5ed
Hill	Sold to	Midgely	e2973b79-12fc-437c-a32c-65a988755518	22af2228-4990-4875-825b-9d1ca623bca9
Freeling	Sold to	Britwell	816c1b08-dd02-4c04-9da7-63a3568ac73e	1bf19f9c-8513-4d69-a993-5d84c8858426
Pickering	Sold to	Huth	ea1a13a0-bd15-4bf7-a756-4acf3d5d99c5	0ed1b28f-3277-47f0-9c17-490f31e1e726
Bridgewater	Sold to	Huntington	88a52328-311e-4001-8966-71d84d6ccabc	945100b1-2f96-4ab3-8c1e-a2baa0ce93e9
Roxburghe	Sold to	Heber	7299f99e-f684-487e-a810-8a6573a484ef	bf3cffae-29b0-4095-9e3c-7ba4a64768e0
Heber	Sold to	Britwell	d22ee298-8595-4345-94b2-8ccf06d0bfdf	a2d517be-7896-4b39-b759-5266b512a41f
Stevens	Sold to	Forster	c538992f-4ba9-4435-a22e-33185d0fc779	41655bff-4237-4a6c-a1af-eb04b86f83ee
Mallet	Sold to	Stevens	a7c3e5b0-8fa9-4449-9917-6e6e6557e161	c538992f-4ba9-4435-a22e-33185d0fc779
Hibbert	Sold to	Britwell	58ea946b-234e-4ecf-a328-81e64f154b46	8a89aacc-7731-4c4d-8860-f797b83e9b6d
M.J.Perry	Sold to	Jones	ec9c3bcf-fdd5-4964-b5b5-36dc415cd31c	94447aff-b7d2-48d7-ac74-246bf54434f0
Bridgewater	Sold to	Huntington	ae7a6ddf-9f25-491c-aea8-148656666fec	de9fc994-0204-4b31-ab45-e69eb6308da5
Browsholme	Sold to	Eshton Hall	59ea6073-c621-4010-972c-21d5798d5e75	43708993-0082-4a56-9610-618ed0d3cf62
Eshton Hall	Sold to	Huntington	43708993-0082-4a56-9610-618ed0d3cf62	73600bb3-fad3-49af-ac6e-c0efd294d07f
Huth	Sold to	Cox	0ed1b28f-3277-47f0-9c17-490f31e1e726	06daf3fd-399a-442c-9c6d-427dec2b71bc
Heber	Sold to	Britwell	bf3cffae-29b0-4095-9e3c-7ba4a64768e0	90275fab-528e-47d5-bc2b-db6d8099c02f
Mostyn	Sold to	Clawson	a190fb08-965c-4c84-8280-6823ad68a23e	07d3f91d-f41e-4d37-b13e-27f5b159339f
Forster	Sold to	Heber	41655bff-4237-4a6c-a1af-eb04b86f83ee	d22ee298-8595-4345-94b2-8ccf06d0bfdf
Jones	Sold to	Clawson	94447aff-b7d2-48d7-ac74-246bf54434f0	157d165a-928a-42f4-be22-a1717f4bf651
Huntington	Sold to	Jones	de9fc994-0204-4b31-ab45-e69eb6308da5	71df997a-c340-4812-969e-a11ab5ba0c74
Frederick Perkins	Sold to	McKee	1e10945a-1bcf-496a-b528-feb0f45b3cf4	33ec1eb0-47e5-4a4d-b7ad-e574d678b433
Devon- shire	Sold to	Huntington	827822b6-b55e-4746-9add-4b00d52073c7	6d059ff7-dba0-4c33-8285-893773908d42
Mostyn	Sold to	Clawson	27ed46b8-bb8a-464a-aff3-38b74ddbc0b3	2cca9c7f-c6bc-403f-88b8-f4df3e7f57df
Kemble	Sold to	Devonshire	88dea429-72f0-42ac-9b61-7246132bdb63	115280bc-38d8-47c7-9478-3a64485f4c34
Halsey	Sold to	Huntington	4c61998b-1462-4cd9-8adf-62ebdabff69b	78b99dba-5548-47ea-849b-1c08c13967ff
Herbert	Sold to	Forster	d04b80a5-e282-4485-996a-ae42c3a6e665	d0cfc732-86eb-423f-8a06-00c7610d6813
Forster	Sold to	Heber	d0cfc732-86eb-423f-8a06-00c7610d6813	74d113c7-21b4-462a-a3ea-e6c973f5b90e
Arbury Library	Sold to	G.D.Smith	f3262134-03dd-42b6-bd89-5dc8b5c76248	8e465797-7722-43f3-8dc9-3f788f07758c
Hagen	Sold to	Clawson	2229e75e-4f7c-4121-a952-087b1f89a774	8431722c-10f6-4926-a55c-0dfe644bd41b
Am. Art Assoc.	Sold to	Seth Terry	04dd9a6c-4f27-436b-8efa-091901b939bf	34ab9943-8787-4660-94e1-2f7af77cc009
Devonshire	Sold to	Huntington	115280bc-38d8-47c7-9478-3a64485f4c34	74de08c4-c345-4e82-8ea8-9a2d05209c0e
Kemble	Sold to	Devonshire	0bcf241e-8d8b-4214-a6f5-960eef2f22f3	b1174bcd-d12b-4d01-9d5c-66d0cb20b3cc
Mostyn	Sold to	Clawson	5c9e6583-1613-4748-a495-d92fa8bc85d9	9478c265-6718-4200-8058-039c0e05686b
Heber	Sold to	Britwell	74d113c7-21b4-462a-a3ea-e6c973f5b90e	ce14c228-4732-4d71-8684-95a779bd98a2
Huntington	Sold to	Hagen	78b99dba-5548-47ea-849b-1c08c13967ff	12a12c9d-756e-432b-9075-312ffa19454c
Bangs	Sold to	Hagen	9e76049d-5de3-4358-8f77-e03a332f07bb	ed6a5fe7-cff5-4b95-989b-97f2f838aafd
Kemble	Sold to	Devonshire	dc82c052-2273-4180-a9d1-97ae84bb16b0	73898430-580b-4ccc-8a2a-e8f8bbae3903
Devonshire	Sold to	Huntington	73898430-580b-4ccc-8a2a-e8f8bbae3903	65626c98-b144-4bc3-a2cb-cc237ed9dbb0
Huth	Sold to	Steeves	bed85291-b598-49bc-aa40-8d35d4127f32	f7ab5339-fca1-4c6c-9700-0412716e6872
Hoe	Sold to	Huntington	1e060ac0-9b1d-42b9-b882-1462e84a9e2f	fad51e43-8404-429f-beba-c939f439d00e
Devonshire	Sold to	Huntington	b1174bcd-d12b-4d01-9d5c-66d0cb20b3cc	508ae344-f4c0-4202-8a3e-b9d5dc5e6947
McKee	Sold to	Bangs	33ec1eb0-47e5-4a4d-b7ad-e574d678b433	9e76049d-5de3-4358-8f77-e03a332f07bb
Steeves	Sold to	Clawson	f7ab5339-fca1-4c6c-9700-0412716e6872	095efc61-499c-4dbe-99f1-6f5b7144e352
Corser	Sold to	Huth	bdb5e972-24d7-4661-848e-b5d173b6fc69	46692871-f0b4-450c-a478-d73216301412
Huth	Sold to	Hagen	46692871-f0b4-450c-a478-d73216301412	2229e75e-4f7c-4121-a952-087b1f89a774
Kemble	Sold to	Devon- shire	15029e7d-16bf-48e7-8de8-8cca2d4e79b0	827822b6-b55e-4746-9add-4b00d52073c7
Lord Willoughby de Broket	Sold to	Am. Art Assoc.	ce60b918-9c93-4b91-a358-821c4c2f17d5	04dd9a6c-4f27-436b-8efa-091901b939bf
Sotheby's	Next in chain	Britwell	8f6fe32a-1fcb-4428-b4f1-b4d760688c43	0543fbce-a2bd-4e36-a94f-f80c2826dc94
Huntington	Sold to	English Literature from London	b9e1cdab-76df-4605-889a-4789a42f9e9b	95036939-47ee-49d5-9852-448243423adc
Heber	Sold to	Britwell	6d0eb5f5-93b0-4354-8faa-ed910f3b4671	7925964f-a170-49e7-aab4-7bb0ac134b6c
J.M.Rice	Sold to	Britwell	0998fec5-3fc9-4961-b8b1-f46c4b2761cc	7a9287b0-23bd-422d-863a-ac133226f140
Pinkerton	Sold to	Heber	df50909d-d3e7-457c-9cd4-0158f1a20ca3	6d0eb5f5-93b0-4354-8faa-ed910f3b4671
English Literature from London	Sold to	Clawson	95036939-47ee-49d5-9852-448243423adc	35ad5641-2f7b-4e0d-92ea-2737af4050fd
Chew	Sold to	Huntington	f0abe766-eba1-46d8-b3b7-2585b481c4df	b9e1cdab-76df-4605-889a-4789a42f9e9b
Gaisford	Sold to	Chew	61d0bab1-7b0a-4796-8532-212157681fc4	f0abe766-eba1-46d8-b3b7-2585b481c4df
Halsey	Sold to	Huntington	e94f58ac-7581-4198-ae79-38d8719db9be	306ece22-22f0-4749-b32d-34f33b98e443
Hibbert	Sold to	Britwell	a42baad8-56ad-4dd0-9627-90ec9bc6942e	cab018e8-34f4-46ce-bb6c-209db34e0ff4
Fountaine	Sold to	Clawson	63e95886-8061-40c9-9323-719c16bdfa8b	d84d7be4-b175-465a-9a63-7621d42d00ba
Church	Sold to	Huntington	bb7d1bb0-6357-4d75-854f-9021d47002af	dfe395d3-ea66-4bf8-bebf-a344c0478ab3
Col. Grant	Sold to	Locker	8d7b1a1d-0aa0-4225-859f-718ac8dc4da3	36bcf36a-01f1-459c-acd5-510706af26ec
Locker	Sold to	Church	36bcf36a-01f1-459c-acd5-510706af26ec	bb7d1bb0-6357-4d75-854f-9021d47002af
Caldecott	Sold to	Britwell	8502eeb5-ef42-480b-bb0d-38a8cda3d6b4	bf532f91-643d-46f8-9fce-fe0b3c607ea4
Huntington	Sold to	Thomas Bell	dfe395d3-ea66-4bf8-bebf-a344c0478ab3	f980b1d1-c43d-422b-940c-af54495671c4
Bridgewater	Sold to	Huntington	3fc74e48-8c4b-4816-b7b3-8553dc156463	105248f8-f7de-42d5-8998-56395e0d4a8e
Winans	Sold to	Jones	ee0eeaf8-865d-4a60-8483-fde186ed29cb	82620883-e7df-4304-9163-bb40410f691a
Bindley	Sold to	Hibbert	2b5993cd-845f-4b81-9b0c-cbc5e9fb3319	a42baad8-56ad-4dd0-9627-90ec9bc6942e
Amsterdam sale	Sold to	Alfred Morrison	a0087594-4beb-466f-b279-8bd85458b063	1ca60aad-ea2f-4de3-b073-9ab7014f080b
Pepys Papers	Sold to	Alfred Morrison	ae748c89-d1f7-4d33-b62e-cbd586a5b26a	75f35ba7-e20c-4c8f-8a76-c2949a13df5c
Sotheby’s	Sold to	Alfred Morrison	5169b4d8-68e8-409d-bf52-c7aa503fea25	8e24d5e0-4c9d-4442-a918-e5e92d9f21fe
Thorn Drury	Sold to	Stevens’s	e17517d4-cbb2-4ffd-a539-fc963231f8e1	2793e56a-63bf-4189-a760-e28abf7b9232
Selby	Next in chain	Thorne Drury	d43f3344-b72c-4342-abe7-3c6f518661b0	bf2f632e-8439-44ae-966f-6dfb27cb41d2
Sotheby’s	Next in chain	Selby	92c4fe39-127d-470b-93eb-ca9a59616d64	d43f3344-b72c-4342-abe7-3c6f518661b0
The Hagen	Next in chain	Clawson	8d1ac7c8-ad43-4feb-ac26-ef5b525d790d	f1ed127d-d62f-4bc0-8b88-d676c44200ba
R.S.Turner	Next in chain	Sotheby’s	308547e8-01c7-4b98-be2d-1df256a4ab0d	cecea442-d057-4b16-8c58-e6a2f6a7bc59
Poor	Next in chain	Huntington	f29de667-6eb9-4f9b-8580-bd009804a424	fd537724-b086-4b33-8f1e-a5ebcafff54f
The Lefferts	Next in chain	Poor	6c6fdace-57b8-4413-9800-17fc5016370c	f29de667-6eb9-4f9b-8580-bd009804a424
Jones	Sold to	Clawson	158def3d-dad1-438d-a575-6ba3759c9149	d9a56294-9646-4f9d-9ef5-e6edbda2f847
Devonshire	Sold to	Huntington	dec0accf-9087-4bd7-b6d9-be93cfcf4dc3	aa21c7d7-116f-4ab9-9e02-9aa14c45f5f1
Kemble	Sold to	Devonshire	4858ef49-99d3-41e9-b753-80b6d7903f1e	dec0accf-9087-4bd7-b6d9-be93cfcf4dc3
Kemble	Sold to	Devonshire	ff5134ae-109c-4766-a233-fc0bafd96345	2f0ceb86-c510-4a54-9098-652dde7ac08b
Arbury	Sold to	G.D.Smith	05d9a5c8-b033-4781-9bbc-6140e79f89e0	8d2b6c22-c61d-4089-9251-1f5622b3f089
Huntington	Sold to	Jones	0e5628d6-39e9-4efc-bfa6-319208320286	158def3d-dad1-438d-a575-6ba3759c9149
Bridgewater	Sold to	Huntington	dbfe63de-f7d7-42f5-9ec1-36192f9395f8	0e5628d6-39e9-4efc-bfa6-319208320286
Wright	Sold to	Kemble	1b4f23d8-fe8d-42d4-a9f9-a625bb037089	ff5134ae-109c-4766-a233-fc0bafd96345
Devonshire	Sold to	Huntington	2f0ceb86-c510-4a54-9098-652dde7ac08b	06f7d500-3568-4f16-9676-f31056969df5
Reginald Cholmondeley	Sold to	W.A. White	dfefa4bc-e4ab-412a-a781-4bb96aef0ea7	1c041c44-2235-4406-a730-d338ea659b78
Mostyn	Sold to	Clawson	e9d12acc-7bcc-414e-9865-492ab07c32f2	ad8beddb-ff30-48b5-b987-88be69f61727
Kemble	Sold to	Devonshire	1b18512c-76aa-4c09-b771-fd135c378a30	68f8fa3f-b762-4420-b0eb-7b00a3151139
Wright	Sold to	Kemble	498053bb-04be-4cb1-b7cd-baf8407157a9	4858ef49-99d3-41e9-b753-80b6d7903f1e
Fowle	Sold to	Locker	f43cb1da-a90c-4634-a13b-851ea63572aa	251d1137-6c9b-4b06-af55-05460b3a68ac
Mostyn	Sold to	Clawson	a9ee33ac-a4f5-4fab-b8fd-551818afacae	c1cfd098-d2fe-4ad0-8766-2a7e1dc5beb5
Locker	Sold to	W.A.White	251d1137-6c9b-4b06-af55-05460b3a68ac	e8e9f1af-dd7c-4a19-85f9-0b3d15eb2f38
Devonshire	Sold to	Huntington	68f8fa3f-b762-4420-b0eb-7b00a3151139	9d7479e4-a6b8-4971-9044-cb9a7a963dad
Devonshire	Sold to	Huntington	6168bbec-a5ef-45b0-9c69-51964ebbca54	790aa178-dbd3-4a89-85db-01ac9bd5cb9e
Comerford	Sold to	W.A.White	998193e2-6ab9-41aa-95c6-7b54501fc7f5	9e55fc25-c744-4e9f-bd4a-804b86908b89
Kemble	Sold to	Devonshire	d81dd028-f509-41b0-a908-f430285f2aee	6168bbec-a5ef-45b0-9c69-51964ebbca54
Hoe	Sold to	Hagen	455bd6b8-a719-4aab-b493-5867bd3d433a	8820da8e-5143-48b2-869f-6766cf2acff6
Huth	Sold to	Chew	0e354769-e590-4b22-8014-1129d7b8e480	876aacc3-e36c-40dc-a391-880bc6341ed5
Kemble	Sold to	Devonshire	768b32fc-18b7-441f-a350-dab6ef6f203e	5a80e936-119d-460d-9550-ee20e568223e
Devonshire	Sold to	Huntington	5a80e936-119d-460d-9550-ee20e568223e	a684161d-f55c-4cb9-bd02-82517b14e1a3
William Upcott	Next in chain	John Dillon	dbd53c4b-f1df-4d14-8c2b-ef506611424c	38d7747d-57d4-4bd3-85b9-b055245fe2df
Lady Evelyn	Next in chain	William Upcott	45341c19-0cb3-448b-993d-42cb93391c94	dbd53c4b-f1df-4d14-8c2b-ef506611424c
John Dillon	Sold to	Alfred Morrison	38d7747d-57d4-4bd3-85b9-b055245fe2df	bb10cbca-73a7-454c-ba5b-67248959196c
Huntington	Sold to	English Literature from London	c4cef255-f3c0-496c-afb6-547980f088fa	5dfaa949-341a-4d27-82c2-e4d323328462
Lefferts	Sold to	Hoe	c97e849c-750d-4e25-8951-bc33f0a6ebf0	71af130f-e9e5-4a45-910a-e0883cc3ebf4
Utterson	Sold to	Corser	38519952-baa9-4047-8dd3-67b8678c1be6	ffcde54a-9ce3-45c9-8cfb-ecd3adc4889b
Kemble	Sold to	Devonshire	5e0be44e-c6f4-45db-baf2-82db0ecbb226	b893ae6e-8c1f-48b3-9e60-94b36050fc0f
Kemble	Sold to	Devon- shire	98ae5d95-1250-4d96-93f5-26d17227a6b1	ed8d9956-e02e-4f66-801c-6754c2246071
Devonshire	Sold to	Huntington	01f3451a-8ab3-4c69-9def-51465efc8cbe	67272943-2282-460e-aafd-5af52f299a3b
Huntington	Sold to	English Literature from London	6a71788f-1a82-489a-b53f-8d809dd12f2d	638216ea-eb5f-48d3-b090-b8f11a29ce10
Corser	Sold to	Huth	ffcde54a-9ce3-45c9-8cfb-ecd3adc4889b	f75ebef9-03f3-4e3e-8fd2-a278fc8b55cb
Hoe	Sold to	Chew	71af130f-e9e5-4a45-910a-e0883cc3ebf4	a5af0e18-6e1c-4fb6-b51d-24c57dfaf0e6
Devonshire	Sold to	Huntington	b893ae6e-8c1f-48b3-9e60-94b36050fc0f	c4cef255-f3c0-496c-afb6-547980f088fa
Kemble	Sold to	Devonshire	24fefc98-1b31-4210-a329-3b322e5e7652	01f3451a-8ab3-4c69-9def-51465efc8cbe
Devon- shire	Sold to	Huntington	ed8d9956-e02e-4f66-801c-6754c2246071	6a71788f-1a82-489a-b53f-8d809dd12f2d
